url,Result
https://click-here-immediately-267.com,1
https://limited-time-offer-268.tk,1
https://exclusive-deal-269.ml,1
https://urgent-action-required-270.com,1
https://verify-your-account-271.tk,1
https://security-breach-alert-272.ml,1
https://account-locked-immediately-273.ga,1
https://click-here-to-claim-274.tk,1
https://congratulations-you-won-275.ml,1
https://urgent-verification-needed-276.ga,1
https://security-update-required-277.tk,1
https://account-verification-pending-278.ml,1
https://click-here-for-prize-279.ga,1
https://www.google-280.com,0
https://www.bank-281.com,0
https://www.amazon-282.com,0
https://www.paypal-283.com,0
https://www.microsoft-284.com,0
https://www.apple-285.com,0
https://www.facebook-286.com,0
https://www.twitter-287.com,0
https://www.linkedin-288.com,0
https://www.github-289.com,0
https://www.netflix-290.com,0
https://www.spotify-291.com,0
https://www.youtube-292.com,0
https://www.instagram-293.com,0
https://www.whatsapp-294.com,0
https://www.zoom.us,0
https://www.slack-296.com,0
https://www.dropbox-297.com,0
https://www.adobe-298.com,0
https://www.oracle-299.com,0
https://suspicious-site-300.tk,1
https://phishing-attempt-301.com,1
https://urgent-verify-account-302.com,1
https://congratulations-winner-303.com,1
https://account-suspended-304.tk,1
https://security-alert-305.ml,1
https://verify-now-306.ga,1
https://click-here-immediately-307.com,1
https://limited-time-offer-308.tk,1
https://exclusive-deal-309.ml,1
https://urgent-action-required-310.com,1
https://verify-your-account-311.tk,1
https://security-breach-alert-312.ml,1
https://account-locked-immediately-313.ga,1
https://click-here-to-claim-314.tk,1
https://congratulations-you-won-315.ml,1
https://urgent-verification-needed-316.ga,1
https://security-update-required-317.tk,1
https://account-verification-pending-318.ml,1
https://click-here-for-prize-319.ga,1
https://www.google-320.com,0
https://www.bank-321.com,0
https://www.amazon-322.com,0
https://www.paypal-323.com,0
https://www.microsoft-324.com,0
https://www.apple-325.com,0
https://www.facebook-326.com,0
https://www.twitter-327.com,0
https://www.linkedin-328.com,0
https://www.github-329.com,0
https://www.netflix-330.com,0
https://www.spotify-331.com,0
https://www.youtube-332.com,0
https://www.instagram-333.com,0
https://www.whatsapp-334.com,0
https://www.zoom.us,0
https://www.slack-336.com,0
https://www.dropbox-337.com,0
https://www.adobe-338.com,0
https://www.oracle-339.com,0
https://suspicious-site-340.tk,1
https://phishing-attempt-341.com,1
https://urgent-verify-account-342.com,1
https://congratulations-winner-343.com,1
https://account-suspended-344.tk,1
https://security-alert-345.ml,1
https://verify-now-346.ga,1
https://click-here-immediately-347.com,1
https://limited-time-offer-348.tk,1
https://exclusive-deal-349.ml,1
https://urgent-action-required-350.com,1
https://verify-your-account-351.tk,1
https://security-breach-alert-352.ml,1
https://account-locked-immediately-353.ga,1
https://click-here-to-claim-354.tk,1
https://congratulations-you-won-355.ml,1
https://urgent-verification-needed-356.ga,1
https://security-update-required-357.tk,1
https://account-verification-pending-358.ml,1
https://click-here-for-prize-359.ga,1
https://www.google-360.com,0
https://www.bank-361.com,0
https://www.amazon-362.com,0
https://www.paypal-363.com,0
https://www.microsoft-364.com,0
https://www.apple-365.com,0
https://www.facebook-366.com,0
https://www.twitter-367.com,0
https://www.linkedin-368.com,0
https://www.github-369.com,0
https://www.netflix-370.com,0
https://www.spotify-371.com,0
https://www.youtube-372.com,0
https://www.instagram-373.com,0
https://www.whatsapp-374.com,0
https://www.zoom.us,0
https://www.slack-376.com,0
https://www.dropbox-377.com,0
https://www.adobe-378.com,0
https://www.oracle-379.com,0
https://suspicious-site-380.tk,1
https://phishing-attempt-381.com,1
https://urgent-verify-account-382.com,1
https://congratulations-winner-383.com,1
https://account-suspended-384.tk,1
https://security-alert-385.ml,1
https://verify-now-386.ga,1
https://click-here-immediately-387.com,1
https://limited-time-offer-388.tk,1
https://exclusive-deal-389.ml,1
https://urgent-action-required-390.com,1
https://verify-your-account-391.tk,1
https://security-breach-alert-392.ml,1
https://account-locked-immediately-393.ga,1
https://click-here-to-claim-394.tk,1
https://congratulations-you-won-395.ml,1
https://urgent-verification-needed-396.ga,1
https://security-update-required-397.tk,1
https://account-verification-pending-398.ml,1
https://click-here-for-prize-399.ga,1
https://www.google-400.com,0
https://www.bank-401.com,0
https://www.amazon-402.com,0
https://www.paypal-403.com,0
https://www.microsoft-404.com,0
https://www.apple-405.com,0
https://www.facebook-406.com,0
https://www.twitter-407.com,0
https://www.linkedin-408.com,0
https://www.github-409.com,0
https://www.netflix-410.com,0
https://www.spotify-411.com,0
https://www.youtube-412.com,0
https://www.instagram-413.com,0
https://www.whatsapp-414.com,0
https://www.zoom.us,0
https://www.slack-416.com,0
https://www.dropbox-417.com,0
https://www.adobe-418.com,0
https://www.oracle-419.com,0
https://suspicious-site-420.tk,1
https://phishing-attempt-421.com,1
https://urgent-verify-account-422.com,1
https://congratulations-winner-423.com,1
https://account-suspended-424.tk,1
https://security-alert-425.ml,1
https://verify-now-426.ga,1
https://click-here-immediately-427.com,1
https://limited-time-offer-428.tk,1
https://exclusive-deal-429.ml,1
https://urgent-action-required-430.com,1
https://verify-your-account-431.tk,1
https://security-breach-alert-432.ml,1
https://account-locked-immediately-433.ga,1
https://click-here-to-claim-434.tk,1
https://congratulations-you-won-435.ml,1
https://urgent-verification-needed-436.ga,1
https://security-update-required-437.tk,1
https://account-verification-pending-438.ml,1
https://click-here-for-prize-439.ga,1
https://www.google-440.com,0
https://www.bank-441.com,0
https://www.amazon-442.com,0
https://www.paypal-443.com,0
https://www.microsoft-444.com,0
https://www.apple-445.com,0
https://www.facebook-446.com,0
https://www.twitter-447.com,0
https://www.linkedin-448.com,0
https://www.github-449.com,0
https://www.netflix-450.com,0
https://www.spotify-451.com,0
https://www.youtube-452.com,0
https://www.instagram-453.com,0
https://www.whatsapp-454.com,0
https://www.zoom.us,0
https://www.slack-456.com,0
https://www.dropbox-457.com,0
https://www.adobe-458.com,0
https://www.oracle-459.com,0
https://suspicious-site-460.tk,1
https://phishing-attempt-461.com,1
https://urgent-verify-account-462.com,1
https://congratulations-winner-463.com,1
https://account-suspended-464.tk,1
https://security-alert-465.ml,1
https://verify-now-466.ga,1
https://click-here-immediately-467.com,1
https://limited-time-offer-468.tk,1
https://exclusive-deal-469.ml,1
https://urgent-action-required-470.com,1
https://verify-your-account-471.tk,1
https://security-breach-alert-472.ml,1
https://account-locked-immediately-473.ga,1
https://click-here-to-claim-474.tk,1
https://congratulations-you-won-475.ml,1
https://urgent-verification-needed-476.ga,1
https://security-update-required-477.tk,1
https://account-verification-pending-478.ml,1
https://click-here-for-prize-479.ga,1
https://www.google-480.com,0
https://www.bank-481.com,0
https://www.amazon-482.com,0
https://www.paypal-483.com,0
https://www.microsoft-484.com,0
https://www.apple-485.com,0
https://www.facebook-486.com,0
https://www.twitter-487.com,0
https://www.linkedin-488.com,0
https://www.github-489.com,0
https://www.netflix-490.com,0
https://www.spotify-491.com,0
https://www.youtube-492.com,0
https://www.instagram-493.com,0
https://www.whatsapp-494.com,0
https://www.zoom.us,0
https://www.slack-496.com,0
https://www.dropbox-497.com,0
https://www.adobe-498.com,0
https://www.oracle-499.com,0
https://suspicious-site-500.tk,1
https://phishing-attempt-501.com,1
https://urgent-verify-account-502.com,1
https://congratulations-winner-503.com,1
https://account-suspended-504.tk,1
https://security-alert-505.ml,1
https://verify-now-506.ga,1
https://click-here-immediately-507.com,1
https://limited-time-offer-508.tk,1
https://exclusive-deal-509.ml,1
https://urgent-action-required-510.com,1
https://verify-your-account-511.tk,1
https://security-breach-alert-512.ml,1
https://account-locked-immediately-513.ga,1
https://click-here-to-claim-514.tk,1
https://congratulations-you-won-515.ml,1
https://urgent-verification-needed-516.ga,1
https://security-update-required-517.tk,1
https://account-verification-pending-518.ml,1
https://click-here-for-prize-519.ga,1
https://www.google-520.com,0
https://www.bank-521.com,0
https://www.amazon-522.com,0
https://www.paypal-523.com,0
https://www.microsoft-524.com,0
https://www.apple-525.com,0
https://www.facebook-526.com,0
https://www.twitter-527.com,0
https://www.linkedin-528.com,0
https://www.github-529.com,0
https://www.netflix-530.com,0
https://www.spotify-531.com,0
https://www.youtube-532.com,0
https://www.instagram-533.com,0
https://www.whatsapp-534.com,0
https://www.zoom.us,0
https://www.slack-536.com,0
https://www.dropbox-537.com,0
https://www.adobe-538.com,0
https://www.oracle-539.com,0
https://suspicious-site-540.tk,1
https://phishing-attempt-541.com,1
https://urgent-verify-account-542.com,1
https://congratulations-winner-543.com,1
https://account-suspended-544.tk,1
https://security-alert-545.ml,1
https://verify-now-546.ga,1
https://click-here-immediately-547.com,1
https://limited-time-offer-548.tk,1
https://exclusive-deal-549.ml,1
https://urgent-action-required-550.com,1
https://verify-your-account-551.tk,1
https://security-breach-alert-552.ml,1
https://account-locked-immediately-553.ga,1
https://click-here-to-claim-554.tk,1
https://congratulations-you-won-555.ml,1
https://urgent-verification-needed-556.ga,1
https://security-update-required-557.tk,1
https://account-verification-pending-558.ml,1
https://click-here-for-prize-559.ga,1
https://www.google-560.com,0
https://www.bank-561.com,0
https://www.amazon-562.com,0
https://www.paypal-563.com,0
https://www.microsoft-564.com,0
https://www.apple-565.com,0
https://www.facebook-566.com,0
https://www.twitter-567.com,0
https://www.linkedin-568.com,0
https://www.github-569.com,0
https://www.netflix-570.com,0
https://www.spotify-571.com,0
https://www.youtube-572.com,0
https://www.instagram-573.com,0
https://www.whatsapp-574.com,0
https://www.zoom.us,0
https://www.slack-576.com,0
https://www.dropbox-577.com,0
https://www.adobe-578.com,0
https://www.oracle-579.com,0
https://suspicious-site-580.tk,1
https://phishing-attempt-581.com,1
https://urgent-verify-account-582.com,1
https://congratulations-winner-583.com,1
https://account-suspended-584.tk,1
https://security-alert-585.ml,1
https://verify-now-586.ga,1
https://click-here-immediately-587.com,1
https://limited-time-offer-588.tk,1
https://exclusive-deal-589.ml,1
https://urgent-action-required-590.com,1
https://verify-your-account-591.tk,1
https://security-breach-alert-592.ml,1
https://account-locked-immediately-593.ga,1
https://click-here-to-claim-594.tk,1
https://congratulations-you-won-595.ml,1
https://urgent-verification-needed-596.ga,1
https://security-update-required-597.tk,1
https://account-verification-pending-598.ml,1
https://click-here-for-prize-599.ga,1
https://www.google-600.com,0
https://www.bank-601.com,0
https://www.amazon-602.com,0
https://www.paypal-603.com,0
https://www.microsoft-604.com,0
https://www.apple-605.com,0
https://www.facebook-606.com,0
https://www.twitter-607.com,0
https://www.linkedin-608.com,0
https://www.github-609.com,0
https://www.netflix-610.com,0
https://www.spotify-611.com,0
https://www.youtube-612.com,0
https://www.instagram-613.com,0
https://www.whatsapp-614.com,0
https://www.zoom.us,0
https://www.slack-616.com,0
https://www.dropbox-617.com,0
https://www.adobe-618.com,0
https://www.oracle-619.com,0
https://suspicious-site-620.tk,1
https://phishing-attempt-621.com,1
https://urgent-verify-account-622.com,1
https://congratulations-winner-623.com,1
https://account-suspended-624.tk,1
https://security-alert-625.ml,1
https://verify-now-626.ga,1
https://click-here-immediately-627.com,1
https://limited-time-offer-628.tk,1
https://exclusive-deal-629.ml,1
https://urgent-action-required-630.com,1
https://verify-your-account-631.tk,1
https://security-breach-alert-632.ml,1
https://account-locked-immediately-633.ga,1
https://click-here-to-claim-634.tk,1
https://congratulations-you-won-635.ml,1
https://urgent-verification-needed-636.ga,1
https://security-update-required-637.tk,1
https://account-verification-pending-638.ml,1
https://click-here-for-prize-639.ga,1
https://www.google-640.com,0
https://www.bank-641.com,0
https://www.amazon-642.com,0
https://www.paypal-643.com,0
https://www.microsoft-644.com,0
https://www.apple-645.com,0
https://www.facebook-646.com,0
https://www.twitter-647.com,0
https://www.linkedin-648.com,0
https://www.github-649.com,0
https://www.netflix-650.com,0
https://www.spotify-651.com,0
https://www.youtube-652.com,0
https://www.instagram-653.com,0
https://www.whatsapp-654.com,0
https://www.zoom.us,0
https://www.slack-656.com,0
https://www.dropbox-657.com,0
https://www.adobe-658.com,0
https://www.oracle-659.com,0
https://suspicious-site-660.tk,1
https://phishing-attempt-661.com,1
https://urgent-verify-account-662.com,1
https://congratulations-winner-663.com,1
https://account-suspended-664.tk,1
https://security-alert-665.ml,1
https://verify-now-666.ga,1
https://click-here-immediately-667.com,1
https://limited-time-offer-668.tk,1
https://exclusive-deal-669.ml,1
https://urgent-action-required-670.com,1
https://verify-your-account-671.tk,1
https://security-breach-alert-672.ml,1
https://account-locked-immediately-673.ga,1
https://click-here-to-claim-674.tk,1
https://congratulations-you-won-675.ml,1
https://urgent-verification-needed-676.ga,1
https://security-update-required-677.tk,1
https://account-verification-pending-678.ml,1
https://click-here-for-prize-679.ga,1
https://www.google-680.com,0
https://www.bank-681.com,0
https://www.amazon-682.com,0
https://www.paypal-683.com,0
https://www.microsoft-684.com,0
https://www.apple-685.com,0
https://www.facebook-686.com,0
https://www.twitter-687.com,0
https://www.linkedin-688.com,0
https://www.github-689.com,0
https://www.netflix-690.com,0
https://www.spotify-691.com,0
https://www.youtube-692.com,0
https://www.instagram-693.com,0
https://www.whatsapp-694.com,0
https://www.zoom.us,0
https://www.slack-696.com,0
https://www.dropbox-697.com,0
https://www.adobe-698.com,0
https://www.oracle-699.com,0
https://suspicious-site-700.tk,1
https://phishing-attempt-701.com,1
https://urgent-verify-account-702.com,1
https://congratulations-winner-703.com,1
https://account-suspended-704.tk,1
https://security-alert-705.ml,1
https://verify-now-706.ga,1
https://click-here-immediately-707.com,1
https://limited-time-offer-708.tk,1
https://exclusive-deal-709.ml,1
https://urgent-action-required-710.com,1
https://verify-your-account-711.tk,1
https://security-breach-alert-712.ml,1
https://account-locked-immediately-713.ga,1
https://click-here-to-claim-714.tk,1
https://congratulations-you-won-715.ml,1
https://urgent-verification-needed-716.ga,1
https://security-update-required-717.tk,1
https://account-verification-pending-718.ml,1
https://click-here-for-prize-719.ga,1
https://www.google-720.com,0
https://www.bank-721.com,0
https://www.amazon-722.com,0
https://www.paypal-723.com,0
https://www.microsoft-724.com,0
https://www.apple-725.com,0
https://www.facebook-726.com,0
https://www.twitter-727.com,0
https://www.linkedin-728.com,0
https://www.github-729.com,0
https://www.netflix-730.com,0
https://www.spotify-731.com,0
https://www.youtube-732.com,0
https://www.instagram-733.com,0
https://www.whatsapp-734.com,0
https://www.zoom.us,0
https://www.slack-736.com,0
https://www.dropbox-737.com,0
https://www.adobe-738.com,0
https://www.oracle-739.com,0
https://suspicious-site-740.tk,1
https://phishing-attempt-741.com,1
https://urgent-verify-account-742.com,1
https://congratulations-winner-743.com,1
https://account-suspended-744.tk,1
https://security-alert-745.ml,1
https://verify-now-746.ga,1
https://click-here-immediately-747.com,1
https://limited-time-offer-748.tk,1
https://exclusive-deal-749.ml,1
https://urgent-action-required-750.com,1
https://verify-your-account-751.tk,1
https://security-breach-alert-752.ml,1
https://account-locked-immediately-753.ga,1
https://click-here-to-claim-754.tk,1
https://congratulations-you-won-755.ml,1
https://urgent-verification-needed-756.ga,1
https://security-update-required-757.tk,1
https://account-verification-pending-758.ml,1
https://click-here-for-prize-759.ga,1
https://www.google-760.com,0
https://www.bank-761.com,0
https://www.amazon-762.com,0
https://www.paypal-763.com,0
https://www.microsoft-764.com,0
https://www.apple-765.com,0
https://www.facebook-766.com,0
https://www.twitter-767.com,0
https://www.linkedin-768.com,0
https://www.github-769.com,0
https://www.netflix-770.com,0
https://www.spotify-771.com,0
https://www.youtube-772.com,0
https://www.instagram-773.com,0
https://www.whatsapp-774.com,0
https://www.zoom.us,0
https://www.slack-776.com,0
https://www.dropbox-777.com,0
https://www.adobe-778.com,0
https://www.oracle-779.com,0
https://suspicious-site-780.tk,1
https://phishing-attempt-781.com,1
https://urgent-verify-account-782.com,1
https://congratulations-winner-783.com,1
https://account-suspended-784.tk,1
https://security-alert-785.ml,1
https://verify-now-786.ga,1
https://click-here-immediately-787.com,1
https://limited-time-offer-788.tk,1
https://exclusive-deal-789.ml,1
https://urgent-action-required-790.com,1
https://verify-your-account-791.tk,1
https://security-breach-alert-792.ml,1
https://account-locked-immediately-793.ga,1
https://click-here-to-claim-794.tk,1
https://congratulations-you-won-795.ml,1
https://urgent-verification-needed-796.ga,1
https://security-update-required-797.tk,1
https://account-verification-pending-798.ml,1
https://click-here-for-prize-799.ga,1
https://www.google-800.com,0
https://www.bank-801.com,0
https://www.amazon-802.com,0
https://www.paypal-803.com,0
https://www.microsoft-804.com,0
https://www.apple-805.com,0
https://www.facebook-806.com,0
https://www.twitter-807.com,0
https://www.linkedin-808.com,0
https://www.github-809.com,0
https://www.netflix-810.com,0
https://www.spotify-811.com,0
https://www.youtube-812.com,0
https://www.instagram-813.com,0
https://www.whatsapp-814.com,0
https://www.zoom.us,0
https://www.slack-816.com,0
https://www.dropbox-817.com,0
https://www.adobe-818.com,0
https://www.oracle-819.com,0
https://suspicious-site-820.tk,1
https://phishing-attempt-821.com,1
https://urgent-verify-account-822.com,1
https://congratulations-winner-823.com,1
https://account-suspended-824.tk,1
https://security-alert-825.ml,1
https://verify-now-826.ga,1
https://click-here-immediately-827.com,1
https://limited-time-offer-828.tk,1
https://exclusive-deal-829.ml,1
https://urgent-action-required-830.com,1
https://verify-your-account-831.tk,1
https://security-breach-alert-832.ml,1
https://account-locked-immediately-833.ga,1
https://click-here-to-claim-834.tk,1
https://congratulations-you-won-835.ml,1
https://urgent-verification-needed-836.ga,1
https://security-update-required-837.tk,1
https://account-verification-pending-838.ml,1
https://click-here-for-prize-839.ga,1
https://www.google-840.com,0
https://www.bank-841.com,0
https://www.amazon-842.com,0
https://www.paypal-843.com,0
https://www.microsoft-844.com,0
https://www.apple-845.com,0
https://www.facebook-846.com,0
https://www.twitter-847.com,0
https://www.linkedin-848.com,0
https://www.github-849.com,0
https://www.netflix-850.com,0
https://www.spotify-851.com,0
https://www.youtube-852.com,0
https://www.instagram-853.com,0
https://www.whatsapp-854.com,0
https://www.zoom.us,0
https://www.slack-856.com,0
https://www.dropbox-857.com,0
https://www.adobe-858.com,0
https://www.oracle-859.com,0
https://suspicious-site-860.tk,1
https://phishing-attempt-861.com,1
https://urgent-verify-account-862.com,1
https://congratulations-winner-863.com,1
https://account-suspended-864.tk,1
https://security-alert-865.ml,1
https://verify-now-866.ga,1
https://click-here-immediately-867.com,1
https://limited-time-offer-868.tk,1
https://exclusive-deal-869.ml,1
https://urgent-action-required-870.com,1
https://verify-your-account-871.tk,1
https://security-breach-alert-872.ml,1
https://account-locked-immediately-873.ga,1
https://click-here-to-claim-874.tk,1
https://congratulations-you-won-875.ml,1
https://urgent-verification-needed-876.ga,1
https://security-update-required-877.tk,1
https://account-verification-pending-878.ml,1
https://click-here-for-prize-879.ga,1
https://www.google-880.com,0
https://www.bank-881.com,0
https://www.amazon-882.com,0
https://www.paypal-883.com,0
https://www.microsoft-884.com,0
https://www.apple-885.com,0
https://www.facebook-886.com,0
https://www.twitter-887.com,0
https://www.linkedin-888.com,0
https://www.github-889.com,0
https://www.netflix-890.com,0
https://www.spotify-891.com,0
https://www.youtube-892.com,0
https://www.instagram-893.com,0
https://www.whatsapp-894.com,0
https://www.zoom.us,0
https://www.slack-896.com,0
https://www.dropbox-897.com,0
https://www.adobe-898.com,0
https://www.oracle-899.com,0
https://suspicious-site-900.tk,1
https://phishing-attempt-901.com,1
https://urgent-verify-account-902.com,1
https://congratulations-winner-903.com,1
https://account-suspended-904.tk,1
https://security-alert-905.ml,1
https://verify-now-906.ga,1
https://click-here-immediately-907.com,1
https://limited-time-offer-908.tk,1
https://exclusive-deal-909.ml,1
https://urgent-action-required-910.com,1
https://verify-your-account-911.tk,1
https://security-breach-alert-912.ml,1
https://account-locked-immediately-913.ga,1
https://click-here-to-claim-914.tk,1
https://congratulations-you-won-915.ml,1
https://urgent-verification-needed-916.ga,1
https://security-update-required-917.tk,1
https://account-verification-pending-918.ml,1
https://click-here-for-prize-919.ga,1
https://www.google-920.com,0
https://www.bank-921.com,0
https://www.amazon-922.com,0
https://www.paypal-923.com,0
https://www.microsoft-924.com,0
https://www.apple-925.com,0
https://www.facebook-926.com,0
https://www.twitter-927.com,0
https://www.linkedin-928.com,0
